loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), baroAlt, rssi, gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], accSmooth[0], accSmooth[1], accSmooth[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
898, 35858938,   0,   0,  -1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   1,   0,  -1, -35,  93, 2022,   0,   0,  -1,   0,   0,   0,   0,   0, 165, 160, 165, 166, 213, 212, 212, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
899, 35859189,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   0,   1,  -1, -35,  93, 2022,   1,   1,  -1,   0,   0,   0,   0,   0, 165, 161, 164, 166, 213, 212, 212, 211, 25, ANGLE_MODE, 0, IDLE, 1, 1
900, 35859441,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   0,   0,   0, -35,  93, 2022,   0,   0,   0,   0,   0,   0,   0,   0, 164, 163, 162, 166, 213, 216, 213, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
901, 35859693,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,  -1,   0,   0, -35,  93, 2022,   0,   0,   0,   0,   0,   0,   0,   0, 163, 165, 161, 167, 217, 216, 213, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
902, 35859944,   0,   0,  -1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   0,   0,   0, -44,  95, 2021,  -1,   0,   0,   0,   0,   0,   0,   0, 162, 165, 161, 168, 217, 210, 211, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
903, 35860196,   0,   0,  -1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   0,   0,  -1, -44,  95, 2021,   0,   0,   0,   0,   0,   0,   0,   0, 162, 165, 161, 168, 212, 215, 211, 214, 25, ANGLE_MODE, 0, IDLE, 1, 1
904, 35860448,   0,   0,  -1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   0,  -1,  -1, -44,  95, 2021,   0,  -1,  -1,   0,   0,   0,   0,   0, 162, 164, 162, 168, 216, 215, 211, 214, 25, ANGLE_MODE, 0, IDLE, 1, 1
905, 35860699,   1,   0,  -1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   0,  -1,  -1, -44,  95, 2021,   0,  -1,  -1,   0,   0,   0,   0,   0, 162, 163, 164, 168, 216, 215, 210, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
906, 35860951,   1,   1,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   1,   0,   0, -32,  97, 2023,   0,  -1,   0,   0,   0,   0,   0,   0, 162, 161, 165, 167, 216, 211, 212, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
907, 35861202,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   1,   0,   1, -32,  97, 2023,   1,   0,   0,   0,   0,   0,   0,   0, 163, 161, 166, 166, 219, 212, 215, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
908, 35861454,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   1,   0,   0, -32,  97, 2023,   1,   0,   0,   0,   0,   0,   0,   0, 164, 162, 165, 165, 219, 212, 215, 215, 25, ANGLE_MODE, 0, IDLE, 1, 1
909, 35861706,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,   0,  -1,  -2, -32,  97, 2023,   0,   0,  -1,   0,   0,   0,   0,   0, 165, 163, 164, 164, 212, 209, 210, 210, 25, ANGLE_MODE, 0, IDLE, 1, 1
910, 35861957,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,   0,  -1,  -1,  -3, -29,  90, 2023,   0,  -1,  -2,   0,   0,   0,   0,   0, 165, 162, 165, 163, 217, 209, 210, 216, 25, ANGLE_MODE, 0, IDLE, 1, 1
911, 35862209,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,  -1,  -1,  -1,  -3, -29,  90, 2023,  -1,  -1,  -3,   0,   0,   0,   0,   0, 166, 161, 166, 162, 217, 217, 214, 216, 25, ANGLE_MODE, 0, IDLE, 1, 1
912, 35862461,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,  -1,   1,   0,  -2, -29,  90, 2023,   0,  -1,  -3,   0,   0,   0,   0,   0, 166, 160, 168, 161, 217, 217, 214, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
913, 35862712,   0,   1,   0,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,  -1,   2,   1,  -1, -29,  90, 2023,   2,   1,  -2,   0,   0,   0,   0,   0, 167, 160, 168, 160, 215, 211, 212, 212, 25, ANGLE_MODE, 0, IDLE, 1, 1
914, 35862964,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,  -1,   0,   1,  -1, -29,  90, 2023,   1,   1,  -1,   0,   0,   0,   0,   0, 167, 162, 167, 159, 216, 217, 212, 216, 25, ANGLE_MODE, 0, IDLE, 1, 1
915, 35863216,   0,   0,   1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41,  -9, 537,   0,   0,  -1,  -1,   0,  -1, -29,  90, 2023,   0,   1,  -1,   0,   0,   0,   0,   0, 167, 164, 166, 159, 216, 217, 212, 216, 25, ANGLE_MODE, 0, IDLE, 1, 1
916, 35863468,   0,   0,   1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.33,  -9, 537,   0,   0,  -1,  -1,   0,  -1, -27,  98, 2024,  -1,   0,  -1,   0,   0,   0,   0,   0, 166, 164, 166, 159, 214, 217, 212, 214, 25, ANGLE_MODE, 0, IDLE, 1, 1
917, 35863719,   0,   1,   1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.33,  -9, 537,   0,   0,  -1,   0,   0,  -1, -27,  98, 2024,  -1,   0,  -1,   0,   0,   0,   0,   0, 165, 163, 167, 160, 214, 212, 211, 214, 25, ANGLE_MODE, 0, IDLE, 1, 1
918, 35863971,   0,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.33,  -9, 537,   0,   0,  -1,   1,   1,  -1, -27,  98, 2024,   0,   1,  -1,   0,   0,   0,   0,   0, 165, 162, 168, 160, 214, 216, 212, 214, 25, ANGLE_MODE, 0, IDLE, 1, 1
